OriginationVintage,GrossApproval,SBAGuaranteedApproval,TermInMonths,InitialInterestRate,JobsSupported,seasonedCount,MPRIME,PP,IP,CORPORATIONCount,INDIVIDUALCount,PARTNERSHIPCount,LoanPortfolioAmortized,GrossApprovalChargedOff,SBAGuaranteedApprovalChargedOff,GrossChargeOffAmount,CORPORATIONChargedOff,INDIVIDUALChargedOff,PARTNERSHIPChargedOff,MajorState,OtherState,TermInMonthsChargedOff,InitialInterestRateChargedOff,seasonedTime,seasonedChargedOffPool,JobsSupportedChargedOff,MPRIMEChargedOff,rollSumChargeOff,rollAvgPortfolioAmortized,rollLossRate,rollLossRateDiff,unEmpScore,unEmpScoreDiff,ChargedOffLoans,LoansInPool,seasonedRatioPool,CorporationRatio,IndividualRatio,PartnerShipRatio
2004-12-01,1202326437,842910533,159.74254277501177,5.15,10.199693379943536,4341.0,5.15,731168646.8728034,473121443.11986643,407915.0,198181.0,33502.0,86174360477.49707,9431400.0,6969180.0,5366920.0,45.0,11.0,5.0,37.0,24.0,96.44816039739739,5.15,62.72383024155381,0.6362008377244304,3.2521198378213203,5.15,186915263.0,83032254594.9392,0.0022511163151216233,-0.005118090163454363,5.350244835110139,-0.03096426648942252,61.0,639598.0,0.006787075631881276,0.6377677853901982,0.30985243856297234,0.05237977604682941
2005-01-01,971378372,676512354,152.27646998197733,5.25,10.011050999599567,4298.0,5.25,739916250.1043959,473136635.03340447,412807.0,199829.0,33702.0,86405822599.39267,15523900.0,9705754.0,11164763.0,107.0,78.0,3.0,123.0,65.0,112.28539136925701,5.25,49.67594269578315,0.5640025677213211,8.782469990630343,5.25,168664684.0,83522908390.37508,0.0020193823137920853,-0.005135649059156532,5.323297686489185,-0.026947148620954486,188.0,646338.0,0.006649771481794355,0.6386859506945283,0.3091710529165854,0.05214299638888631
2005-02-01,1079465432,748711618,150.27032926979362,5.49,11.378646494721657,4504.0,5.49,749219924.2481002,473794725.7822531,418189.0,201650.0,33886.0,86736068107.14456,13247100.0,9028485.0,8956617.0,76.0,42.0,4.0,78.0,44.0,89.57906807894096,5.49,44.00677365125694,0.4420117551079833,14.003464254416595,5.49,160544178.0,84040802077.9074,0.0019103123010555342,-0.004853961734044137,5.288285639759818,-0.035012046729367086,122.0,653725.0,0.00688974721786684,0.6397017094343952,0.3084630387395311,0.05183525182607365
2005-03-01,1426982428,998998986,153.37775329494107,5.58,11.046044946812758,5151.0,5.58,759583204.1878861,476100363.14672655,424738.0,203800.0,34131.0,87403467330.95668,18112200.0,12064874.0,11820678.0,109.0,64.0,6.0,115.0,64.0,96.42196928128827,5.58,56.598897372891805,0.6128427658718053,11.59201519574427,5.58,150381759.0,84583335093.56494,0.0017779123846754178,-0.004524119651016141,5.216714821308449,-0.07157081845136837,179.0,662669.0,0.0077731114628872035,0.6409504594299719,0.30754418872770567,0.05150535184232249
2005-04-01,1344075977,944714576,156.70958742981833,5.75,12.600700323356795,4625.0,5.75,769780494.6253597,478156314.14197636,430604.0,205757.0,34332.0,87977762813.33133,23053900.0,15738767.0,13777767.0,120.0,63.0,8.0,126.0,65.0,99.87615387892683,5.75,56.404738881126384,0.6362325622141818,6.893129924464538,5.75,140740662.0,85146589531.78275,0.0016529218935711525,-0.0043302919130223366,5.156611807373705,-0.06010301393474471,191.0,670693.0,0.006895852498833296,0.6420284690611054,0.30678268596809566,0.05118884497079886
2005-05-01,1331988884,940843239,158.13465363198932,5.98,11.834913060730917,4301.0,5.98,776007441.3649582,480354829.13978034,435397.0,207072.0,34404.0,88533744255.96637,11325900.0,7022523.0,7281418.0,119.0,86.0,3.0,136.0,72.0,73.87732004947388,5.98,43.251337308200135,0.6760407107516695,7.985635902237724,5.98,133976807.0,85711352537.51999,0.0015631162387893937,-0.003932067989194719,5.081671030849038,-0.07494077652466657,208.0,676873.0,0.00635422006787093,0.6432476993468494,0.305924449638263,0.05082785101488758
2005-06-01,1493352735,1050718275,157.82817200451976,6.01,10.876360770852976,4344.0,6.01,782487029.3510631,483369992.48208493,440853.0,208542.0,34475.0,89244609961.6153,22580500.0,14136969.0,12408883.0,83.0,53.0,2.0,93.0,45.0,125.46931573131926,6.01,67.2178170267219,0.6197150863619232,60.056306034958986,6.01,132439950.0,86271106935.18898,0.0015351599707593329,-0.0033674945483594667,5.013615206821994,-0.06805582402704413,138.0,683870.0,0.006352084460496878,0.6446444499685613,0.3049439220904558,0.05041162794098294
2005-07-01,1226851062,864296308,158.15870888653964,6.25,12.12638232773523,4339.0,6.25,792000267.5848871,485268988.30933255,446203.0,210198.0,34698.0,89679460756.03041,29826267.0,20433941.0,17777759.0,124.0,95.0,6.0,128.0,97.0,132.79104649804287,6.25,64.95263851872444,0.6078252607654316,13.092208528645259,6.25,135723216.0,86817136190.54259,0.001563322887109757,-0.0028268789809555786,5.001225857610528,-0.012389349211465728,225.0,691099.0,0.006278405843446452,0.6456426647991098,0.3041503460430416,0.05020698915784859
2005-08-01,1380057325,967151451,154.60459812058895,6.44,12.26196195002262,4550.0,6.44,798013983.1244979,488130851.6174746,451421.0,211647.0,34846.0,90261504097.90591,35089028.0,23337482.0,23437041.0,247.0,148.0,6.0,241.0,160.0,88.9022028847413,6.44,57.35805821221203,0.6810086648736929,9.759726025141143,6.44,138675191.0,87351742067.04552,0.0015875492316290835,-0.0023279332186373503,4.995049306132844,-0.0061765514776839225,401.0,697914.0,0.0065194278951274795,0.6468146505156795,0.30325656169671333,0.04992878778760707
2005-09-01,1573497095,1114639850,156.22672165975624,6.59,12.98807684548029,5287.0,6.59,801980177.5395133,492199308.3775056,456405.0,212724.0,34888.0,91033021015.3664,35512672.0,23059776.0,21570652.0,242.0,185.0,12.0,259.0,180.0,96.90809183700149,6.59,47.88871124526046,0.4769401036185647,8.781672987909683,6.59,147192335.0,87874781823.53499,0.0016750236182160095,-0.0015963150548762208,5.090913908353696,0.09586460222085158,439.0,704017.0,0.007509761838137431,0.6482869021628739,0.30215747631094136,0.049555621526184736
2005-10-01,1013248619,703396333,146.46886468245953,6.75,13.252443979891574,5182.0,6.75,803004072.2478889,493310621.7324496,459432.0,213186.0,34759.0,91243265562.11852,43848503.0,29119953.0,25859292.0,255.0,123.0,12.0,234.0,156.0,94.86616211302305,6.75,58.531140643757766,0.6840916990302751,6.432240681608762,6.75,166617129.0,88366357472.05792,0.00188552672947604,-0.001071696046056143,5.061234027611589,-0.02967988074210659,390.0,707377.0,0.007325655202247175,0.6494867658971101,0.30137536278391863,0.049137871318971356
2005-11-01,1132648993,795385177,157.7779635645692,7.0,11.239816000966506,4920.0,7.0,808233092.6679302,495326654.4296313,463588.0,214281.0,34777.0,91567681462.45059,26827874.0,19996457.0,15331839.0,164.0,75.0,5.0,138.0,106.0,110.54526237850529,7.0,62.64822908719561,0.5687062067374957,8.086111457340506,7.0,174753629.0,88855064036.648,0.0019667267239594066,-0.0006565159748656503,5.009003069750953,-0.05223095786063592,244.0,712646.0,0.0069038484745581954,0.6505165257364807,0.30068364938552944,0.048799824877989915
2005-12-01,1271454734,895126050,155.00500601934917,7.15,13.532566100776341,5040.0,7.15,817865382.605854,498282848.61195755,468922.0,216026.0,34961.0,92021270813.84473,64845059.0,45953603.0,35818366.0,288.0,125.0,12.0,216.0,209.0,113.66939016704447,7.15,68.68632929821534,0.6939542133217356,5.14112645451219,7.15,205205075.0,89342306564.67696,0.002296841025158079,4.572471003645587e-05,4.87895921694219,-0.13004385280876374,425.0,719909.0,0.007000884834055416,0.6513628805862963,0.30007403713524905,0.048563082278454635
2006-01-01,1039247689,722286600,147.44450428794747,7.26,12.062677623139752,5607.0,7.26,826948825.8054475,499892805.21937054,474079.0,217684.0,35133.0,92233569677.03928,48934296.0,33462929.0,28046159.0,255.0,131.0,9.0,228.0,167.0,91.87729785030456,7.26,60.87404945539958,0.7045337295563361,6.7560490547029985,7.26,222086471.0,89827952154.48085,0.0024723537125511744,0.00045297139875908905,4.791598907490079,-0.08736030945211049,395.0,726896.0,0.007713620655499549,0.6521964627677137,0.2994706257841562,0.04833291144813013
2006-02-01,1016472736,698951812,143.94862608789145,7.5,11.678990106233405,5677.0,7.5,822392319.1860186,501513187.7591319,476295.0,217577.0,34850.0,92427650093.85326,28573188.0,19542870.0,16730617.0,215.0,155.0,8.0,210.0,168.0,85.16249615898803,7.5,51.15527604271857,0.6461505275029605,8.248003585283197,7.5,229860471.0,90302250653.37323,0.002545456722693695,0.0006351444216381608,4.735435226858564,-0.056163680631515334,378.0,728722.0,0.007790350778486172,0.6536031573082739,0.2985733928713556,0.047823449820370456
2006-03-01,1446009972,1002981674,148.61427516490184,7.53,13.81279497358819,6462.0,7.53,829013878.5177475,505878996.58040875,482587.0,219467.0,34977.0,93044646187.33551,104476063.0,74990275.0,62106096.0,570.0,324.0,24.0,498.0,420.0,90.79619797708747,7.53,60.174490552425,0.7229027565989657,8.516988396758991,7.53,280145889.0,90772348891.4048,0.0030862469950529935,0.0013083346103775757,4.684984198377031,-0.05045102848153249,918.0,737031.0,0.00876760950353513,0.6547716446119634,0.29777173551723063,0.047456619870805974
2006-04-01,1097798554,752258864,142.66757026717673,7.75,13.950444904666908,5860.0,7.75,835196476.366248,508219321.16271365,487636.0,221082.0,35053.0,93307248264.96927,176140615.0,128168119.0,101437039.0,946.0,478.0,41.0,803.0,662.0,96.63527685385218,7.75,65.69826130275747,0.7470245656520001,6.840201220778931,7.75,367805161.0,91216472679.0413,0.004032223020661817,0.002379301127090664,4.677562056572109,-0.007422141804922511,1465.0,743771.0,0.007878769137274779,0.6556265302088949,0.29724471645170353,0.04712875333940151
2006-05-01,1323097820,916238326,146.2808760481519,7.93,13.247884153418074,5598.0,7.93,841386302.2049423,512174538.54150766,493277.0,222813.0,35098.0,93788959782.76431,253826429.0,187340252.0,138968844.0,1093.0,486.0,57.0,898.0,738.0,102.95507390131273,7.93,72.79083408076706,0.7956698625196882,7.414008790344402,7.93,499492587.0,91654407306.27448,0.005449738879777861,0.0038866226409884673,4.676775296525203,-0.0007867600469060321,1636.0,751188.0,0.007452195721976389,0.6566625132456855,0.2966141631655458,0.046723323588768725
2006-06-01,1411458135,984389578,150.25130800567456,8.02,14.84516960044302,5844.0,8.02,847434983.5081854,516782013.6511571,498640.0,224509.0,35182.0,94352982934.25613,245415224.0,179329083.0,144150180.0,1063.0,501.0,62.0,891.0,735.0,102.38245970972773,8.02,65.32167070481633,0.7215586896943175,11.617676426071753,8.02,631233884.0,92080105053.99455,0.006855268938169139,0.005320108967409806,4.670998804118586,-0.005776492406616818,1626.0,758331.0,0.007706397338365437,0.6575492759757942,0.29605673511962455,0.04639398890458125
2006-07-01,1158069769,809454919,151.1074079475431,8.25,15.018596505648011,5583.0,8.25,852038608.3816957,519873214.0429728,503031.0,225703.0,35213.0,94659014094.87444,200027872.0,150554064.0,113491938.0,912.0,446.0,70.0,698.0,730.0,101.83833125662194,8.25,68.61342748416192,0.7488535881729326,5.300709809008636,8.25,726948063.0,92495067832.23155,0.007859317042921093,0.006295994155811336,4.655991118005849,-0.015007686112737062,1428.0,763947.0,0.007308098598462982,0.6584632179981073,0.29544327027922096,0.046093511722671864
2006-08-01,1309466921,911349553,143.7862000570536,8.25,17.782969353832193,5910.0,8.25,851278072.7372069,523970597.4233372,506744.0,226197.0,35067.0,95117202943.13724,249462373.0,181749503.0,146739719.0,866.0,476.0,53.0,710.0,685.0,111.96826521113891,8.25,67.58705246668764,0.6881589503384561,10.027053929413617,8.25,850250741.0,92899709402.66748,0.009152350921945794,0.00756480169031671,4.64225787276583,-0.013733245240018732,1395.0,768008.0,0.007695232341329778,0.6598160435828794,0.29452427578879387,0.04565968062832679
2006-09-01,1488296534,1048924555,153.41831898937957,8.25,16.03464192438951,6932.0,8.25,856810837.9204986,529287770.7581846,511937.0,227425.0,35099.0,95748688639.21674,246689865.0,175231985.0,130453480.0,711.0,338.0,43.0,589.0,503.0,115.9110376817851,8.25,70.76241798225696,0.682005347806743,10.479169547642577,8.25,959133569.0,93292681704.65501,0.010280908978867334,0.008605885360651325,4.603456102968469,-0.038801769797361274,1092.0,774461.0,0.008950741225187582,0.6610236022214159,0.2936558458076004,0.04532055197098369
2006-10-01,1052081690,725198103,139.37341765162742,8.25,13.475065701409555,6513.0,8.25,856873491.0022209,531562478.15353,515159.0,227973.0,34958.0,95943896838.21451,113684509.0,80672103.0,63297524.0,338.0,171.0,14.0,287.0,236.0,116.60392630839715,8.25,64.9563565551158,0.6352460642852318,7.06917039914547,8.25,996571801.0,93684400977.66302,0.010637542542836033,0.008752015813359992,4.566175143595295,-0.03728095937317377,523.0,778090.0,0.008370496986209822,0.6620815072806487,0.2929905280880104,0.04492796463134085
2006-11-01,1148314425,792209819,144.04239398455698,8.25,13.247751720962663,6782.0,8.25,860164612.68594,534484287.36884004,519576.0,228984.0,34908.0,96232046650.52856,73466576.0,53878203.0,42341730.0,351.0,222.0,23.0,322.0,274.0,99.87352699098501,8.25,57.49702392887584,0.6399678992804498,9.569199510742711,8.25,1023581692.0,94073098076.66951,0.010880705673855682,0.008913978949896276,4.523184396285639,-0.04299074730965646,596.0,783468.0,0.00865638417906028,0.6631745010644978,0.29226975447625175,0.04455574445925041
2006-12-01,1193153874,832572988,144.10227506833706,8.25,14.86396267108797,6814.0,8.25,870044994.171345,537683345.3411839,525223.0,230721.0,35062.0,96555155530.35721,64149268.0,43202662.0,39824380.0,424.0,206.0,22.0,375.0,277.0,91.52104439541809,8.25,47.7910079956047,0.573900409749003,7.684091679518928,8.25,1027587706.0,94450921803.04555,0.01087959425258744,0.00858275322742936,4.481498592718193,-0.04168580356744567,652.0,791006.0,0.008614346793829629,0.6639936991628382,0.29168046765764105,0.04432583317952076
2007-01-01,1092990359,758539644,137.66523371227652,8.25,13.268205352944014,6657.0,8.25,857358787.0578818,540129362.2101102,523842.0,227820.0,34202.0,96790787102.29933,88359545.0,61658905.0,47496353.0,296.0,149.0,18.0,249.0,214.0,108.44498688141383,8.25,65.14940224989485,0.6472722021414992,6.867846127048955,8.25,1047037900.0,94830689921.81721,0.011041129204725034,0.00856877549217386,4.451470131297217,-0.030028461420975816,463.0,785864.0,0.008470931357079596,0.6665809860230268,0.28989748862398584,0.043521525352987284
2007-02-01,1100006729,762562135,142.81153383835345,8.25,20.87462948692562,6663.0,8.25,856363952.7610986,542710080.7413632,526921.0,228121.0,33917.0,97034429878.53824,66152036.0,45966264.0,40910790.0,288.0,183.0,20.0,271.0,220.0,91.23373486554524,8.25,55.493973399193706,0.6322142398130175,7.5229227790516875,8.25,1071218073.0,95214588237.20764,0.011250566670847534,0.00870510994815384,4.449998885369757,-0.0014712459274601741,491.0,788959.0,0.008445305776345792,0.6678686725165693,0.2891417678231695,0.04298955966026118
2007-03-01,1349926724,935041583,144.40215998716684,8.25,15.886618291734774,7301.0,8.25,866872473.1158906,546999555.216672,533742.0,230285.0,34103.0,97517484129.42233,95203687.0,66297405.0,54346448.0,374.0,176.0,12.0,329.0,233.0,103.18401014910854,8.25,62.51196129690021,0.6753404932738198,12.89409379615757,8.25,1063458425.0,95587324732.38155,0.011125517195688798,0.008039270200635804,4.465803233208928,0.01580434783917095,562.0,798130.0,0.009147632591181887,0.6687406813426384,0.2885306904890181,0.0427286281683435
2007-04-01,1162092813,804615973,137.26407015133998,8.25,15.679540446482394,7177.0,8.25,877065347.0737644,549928879.1058145,539863.0,232403.0,34274.0,97802511595.34857,77796690.0,54657850.0,47720622.0,456.0,234.0,14.0,405.0,299.0,102.87025491830346,8.25,60.411785642693424,0.6311930720433611,8.018328973163845,8.25,1009742008.0,95961930009.91316,0.010522318672578704,0.006490095651916887,4.46073641183059,-0.005066821378338027,704.0,806540.0,0.008898504723882263,0.6693567584992685,0.28814813896396957,0.04249510253676197
2007-05-01,1274573900,882770506,142.0213036599918,8.25,17.36820075791604,6947.0,8.25,882687769.835292,553564901.0289048,545093.0,233839.0,34263.0,98194397725.51328,68720554.0,47042362.0,42310363.0,415.0,220.0,19.0,416.0,238.0,102.22349371003979,8.25,59.97170366985507,0.6177427974323926,10.791421004825697,8.25,913083527.0,96329049838.47557,0.009478797190785721,0.00402905831100786,4.5007550445732,0.040018632742610194,654.0,813195.0,0.008542846426748811,0.6703103191731381,0.28755587528206644,0.04213380554479553
2007-06-01,1290089137,895203260,143.1627155163,8.25,17.186832073914285,6847.0,8.25,888485722.2828498,557263361.0848396,550233.0,235254.0,34247.0,98596001140.23042,93131089.0,64758995.0,55372201.0,433.0,238.0,17.0,373.0,315.0,95.80934861158941,8.25,63.58729995219081,0.6930801974080821,8.782296264510057,8.25,824305548.0,96682634688.97343,0.008525890410948962,0.0016706214727798228,4.54014139929344,0.03938635472024021,688.0,819734.0,0.00835270953748411,0.6712335952882277,0.2869882181292956,0.041778186582476756
2007-07-01,1200659261,835399556,139.79701769693008,8.25,19.66652976076949,6310.0,8.25,898887497.0268937,560301757.7374034,556317.0,237166.0,34419.0,98897772904.20352,60233446.0,41150625.0,34674952.0,289.0,167.0,20.0,293.0,183.0,113.51675722579226,8.25,68.41882789051878,0.6756503080379174,9.883777142647522,8.25,745488562.0,97035864589.75085,0.007682608540170004,-0.00017670850275108927,4.606909752927986,0.06676835363454536,476.0,827902.0,0.007621675029170119,0.6719599662762018,0.2864662725781554,0.04157376114564284
2007-08-01,1312416216,911072300,136.5981712549946,8.25,20.635178747288506,6535.0,8.25,904522699.3301759,564040387.3107204,561009.0,237777.0,34347.0,99305666420.87335,61880583.0,43013910.0,37913842.0,349.0,201.0,11.0,331.0,230.0,103.20882212359275,8.25,64.34609889971055,0.64988763206852,7.258679244377291,8.25,636662685.0,97384903212.89552,0.006537591187087552,-0.0026147597348582423,4.686437055768693,0.07952730284070775,561.0,833133.0,0.007843885670115095,0.6733726787919816,0.28540101040290083,0.04122631080511755
2007-09-01,1259487435,888435876,147.25480644751332,8.03,16.30876600527579,8044.0,8.03,894692005.1276097,567151438.3180735,561372.0,236099.0,33722.0,99670461850.74574,65691867.0,43355556.0,45500456.0,487.0,280.0,15.0,501.0,281.0,92.22827463531354,8.03,54.601107931753475,0.5841441237424082,11.202532915274519,8.03,551709661.0,97711717647.18962,0.005646299894062585,-0.00463460908480475,4.7457524235780815,0.059315367809388064,782.0,831193.0,0.009677656091906453,0.6753810486854437,0.284048349781579,0.0405706015329773
2007-10-01,1065933393,746216656,139.8289105518247,7.74,15.52718626857016,7319.0,7.74,893221492.3537155,568759970.0218114,563162.0,235213.0,33387.0,99843173751.39203,68305896.0,47590495.0,44676382.0,423.0,258.0,14.0,439.0,256.0,84.42909143806676,7.74,53.316367807043996,0.6725879011420397,7.746886845044883,7.74,533088519.0,98036657389.9544,0.005437644787087818,-0.005199897755748215,4.808132999115035,0.06238057553695331,695.0,831762.0,0.008799392133807508,0.6770710852383254,0.28278882661145854,0.040140088150216045
2007-11-01,1095909697,770662354,145.5045519448488,7.5,16.453496514685916,7566.0,7.5,874478817.6209669,570351142.4860277,559273.0,230262.0,32171.0,100064604630.77106,45180500.0,31541646.0,28672770.0,270.0,200.0,14.0,297.0,187.0,90.50854162328928,7.5,51.25635395533811,0.6022767245717802,9.305840419324676,7.5,519419559.0,98356037221.64128,0.005281013486030444,-0.005599692187825238,4.849891640161465,0.0417586410464299,484.0,821706.0,0.009207672817285014,0.6806242135264925,0.2802243138056677,0.03915147266783984
2007-12-01,1103392658,780486788,143.02781417274937,7.33,17.991475358357878,7701.0,7.33,872277807.3638564,571963937.74876,560361.0,229052.0,31779.0,100295719481.4072,73505482.0,46808399.0,50811212.0,687.0,405.0,16.0,677.0,431.0,75.96293570009706,7.33,47.61472601755691,0.6253005143825343,10.023599791321647,7.33,530406391.0,98667750884.22878,0.005375681377620021,-0.0055039128749674185,4.888872845932574,0.038981205771109195,1108.0,821192.0,0.00937783125018266,0.6823751327338795,0.2789262438016932,0.03869862346442732
2008-01-01,934675301,654316383,140.29849558312014,6.98,16.58078771036232,7268.0,6.98,871960375.1730615,572289639.5793102,562316.0,228365.0,31437.0,100358434407.23413,70032526.0,46207342.0,50388900.0,720.0,404.0,19.0,684.0,459.0,74.99752276791119,6.98,48.74164407240484,0.66767024086654,7.045567754009316,6.98,533298938.0,98965054826.30669,0.0053887600924992325,-0.0056523691122258015,4.919532683551457,0.03065983761888269,1143.0,822118.0,0.008840580062716057,0.6839845374994831,0.2777764262551118,0.03823903624540516
2008-02-01,1014914127,712139028,145.1257904344847,6.0,22.167287465494113,7398.0,6.0,875013931.3459816,572256175.327739,565393.0,228560.0,31295.0,100498334602.88815,38913417.0,23630017.0,28500741.0,443.0,257.0,7.0,439.0,268.0,85.71545631041663,6.0,48.31545660514581,0.5842031966817985,9.445390875977575,6.0,520888889.0,99253713553.33583,0.0052480544087661835,-0.00600251226208135,4.977753950952674,0.05822126740121725,707.0,825248.0,0.008964577920818954,0.6851188975919966,0.2769591686377913,0.03792193377021211
2008-03-01,1059197360,750270120,145.80633273481723,5.66,18.24500501492942,7711.0,5.66,871461088.2515334,572122941.7975965,566575.0,227379.0,30858.0,100686070874.63663,65402069.0,41229697.0,48397874.0,819.0,525.0,25.0,845.0,524.0,68.73616272896615,5.66,41.32144996699648,0.6008259990924395,7.295036554704861,5.66,514940315.0,99517762448.77037,0.005174355836879676,-0.005951161358809122,5.06171495763497,0.083961006682296,1369.0,824812.0,0.009348797059208644,0.6869141089120915,0.27567372928618883,0.03741216180171966
2008-04-01,1162754927,826308052,148.68743364008984,5.24,17.010335925241794,7558.0,5.24,874688098.0606368,572094515.7134423,569589.0,227304.0,30696.0,100974137703.57599,146799884.0,101750900.0,94205567.0,763.0,362.0,34.0,746.0,414.0,111.64983460053905,5.24,68.11158608068247,0.6227515514024771,20.331263958105577,5.24,561425260.0,99782064624.45598,0.005626514766085508,-0.004895803906493195,5.228422871569319,0.16670791393434925,1159.0,827589.0,0.009132552510968608,0.688251052152699,0.2746580730290035,0.03709087481829749
2008-05-01,1099564957,785862721,157.00992318091855,5.0,16.63176734269097,7558.0,5.0,877888116.6547368,571559285.3627728,572065.0,227224.0,30534.0,101195814543.92125,276836692.0,183864405.0,191221854.0,2093.0,1045.0,63.0,2061.0,1140.0,92.27855644575018,5.0,50.62306152517484,0.5580646707880994,8.513082390676956,5.0,710336751.0,100032182692.65663,0.007101082190543322,-0.002377715000242399,5.399283399332024,0.17086052776270488,3201.0,829823.0,0.009107966397653475,0.6893819525368663,0.2738222488410179,0.0367957986221158
2008-06-01,1124881821,805018011,162.65166720478098,5.0,16.75780433738559,7837.0,5.0,881907235.744908,571117215.5827698,574551.0,227139.0,30410.0,101438789129.17635,317528519.0,223075040.0,208746644.0,1483.0,606.0,37.0,1372.0,754.0,106.56765123850326,5.0,64.58811652560028,0.6438262451778626,10.750646055895395,5.0,863711194.0,100269081691.73546,0.008613933422222518,8.80430112735562e-05,5.610475250387223,0.2111918510551991,2126.0,832100.0,0.009418339141930056,0.6904831150102151,0.27297079677923325,0.036546088210551615
2008-07-01,1217662935,881163946,168.92701091784485,5.0,19.11824345626485,7402.0,5.0,885452124.1450834,571039547.5111856,576764.0,226852.0,30265.0,101770999940.03127,246469945.0,174322988.0,147745413.0,973.0,395.0,35.0,932.0,471.0,113.2880944398592,5.0,67.41341713261852,0.5942425975688328,9.97522006317719,5.0,976781655.0,100508517278.05443,0.009718396823005127,0.0020357882828351227,5.832497615010962,0.22202236462373914,1403.0,833881.0,0.008876566320614093,0.6916622395761506,0.27204361293757745,0.03629414748627202
2008-08-01,830917462,594416555,164.49829024173283,5.0,19.79494193732566,7670.0,5.0,886170085.6461436,569337616.3564245,577447.0,225551.0,29966.0,101715747316.38512,258500537.0,179870336.0,155568048.0,1385.0,654.0,50.0,1377.0,712.0,106.05277232764404,5.0,60.27980390934776,0.5783888539888346,11.185000167900801,5.0,1094435861.0,100709357352.6804,0.010867270825364584,0.004329679638277032,6.04943970372687,0.21694208871590792,2089.0,832964.0,0.009208081021508732,0.6932436455837228,0.270781210232375,0.035975144183902304
2008-09-01,1065712107,767642954,178.4543227198225,5.0,16.843845214005814,8714.0,5.0,886955299.6162024,568621496.8252554,578467.0,224367.0,29665.0,101894504123.76892,251944603.0,179446361.0,152816751.0,1314.0,556.0,50.0,1197.0,723.0,97.04342613592145,5.0,58.066720231475145,0.6046087840200188,7.711099904224505,5.0,1201752156.0,100894694208.76564,0.01191095493597911,0.006264655041916525,6.301462039602079,0.2520223358752087,1920.0,832499.0,0.010467279840576386,0.6948560899172251,0.2695102336459263,0.035633676436848574
2008-10-01,680470913,487681587,156.40847244267147,3.4115331003134295,17.18437919182594,7684.0,4.56,886551984.6649514,565410337.9127591,578540.0,222965.0,29285.0,101688423052.10397,140826520.0,96683080.0,91355260.0,824.0,401.0,22.0,851.0,396.0,96.44754147708626,4.56,52.419912372861724,0.583367821404044,8.473348748610643,4.56,1248431034.0,101048464983.82497,0.012354774851847961,0.006917130064760143,6.615445261079686,0.31398322147760727,1247.0,830790.0,0.009249028033558421,0.6963733314074556,0.2683770868691246,0.035249581723419875
2008-11-01,574014212,411908701,165.7787575963363,3.526144968950699,20.62755340280669,7674.0,4.0,894389450.6004,561967997.2562193,580723.0,223429.0,29353.0,101368047813.50357,81859780.0,55220428.0,59202956.0,649.0,296.0,17.0,666.0,296.0,83.41541371684211,4.0,43.20038301803714,0.4840873823935413,8.331709670037421,4.0,1278961220.0,101157085249.05269,0.012643318229772512,0.007362304743742068,6.99579122589872,0.3803459648190337,962.0,833505.0,0.009206903377904151,0.6967240748405829,0.26805957972657635,0.035216345432840836
2008-12-01,708764989,513157552,168.30315523528208,3.211773080399715,17.513799223511025,8009.0,3.61,902904801.3838047,558696375.0578029,583198.0,223898.0,29424.0,101173908001.11977,94200629.0,62701578.0,67431225.0,734.0,329.0,14.0,711.0,366.0,88.4164783154985,3.61,47.608862036838275,0.5618815318867483,16.17013437024168,3.61,1295581233.0,101230267625.69542,0.012798358271564432,0.00742267689394441,7.436871672732053,0.44108044683333336,1077.0,836520.0,0.009574188303925788,0.6971716157414048,0.26765409075694546,0.03517429350164969
2009-01-01,488469831,350477204,161.71765064852082,2.966943884810769,16.799822257600184,7242.0,3.25,910587975.8403409,554694691.3357037,585270.0,224339.0,29481.0,100751789856.27942,114375952.0,74850465.0,80991486.0,916.0,449.0,17.0,892.0,490.0,91.23988644929912,3.25,49.542115414452326,0.5378097890437521,10.230414614197842,3.25,1326183819.0,101263047246.4492,0.013096424165198156,0.007707664072698924,7.891572632588039,0.4547009598559857,1382.0,839090.0,0.008630778581558593,0.6975056311003587,0.2673598779630314,0.0351344909366099
2009-02-01,535068816,385142223,151.91287284811605,3.706984344234331,36.62254481113323,7817.0,3.25,918621992.5772295,551100023.8583425,587374.0,224717.0,29536.0,100368236679.7022,137637806.0,93442878.0,93019725.0,818.0,354.0,19.0,754.0,437.0,101.07215399744517,3.25,52.267707456671154,0.5569719863179556,14.5620238933194,3.25,1390702803.0,101252205752.85036,0.0137350371052124,0.008486982696446217,8.31347266875174,0.4219000361637004,1191.0,841627.0,0.009287962482192231,0.6979029902795418,0.2670030785609302,0.035093931159527914
2009-03-01,575857451,443953959,162.36588398679936,5.139222036392475,14.933398519141502,8274.0,3.25,926380790.763343,548277774.8143567,589903.0,225210.0,29612.0,100017713339.93886,149660723.0,100159900.0,102283468.0,1061.0,485.0,24.0,1058.0,512.0,90.93006714437958,3.25,47.626547420155916,0.5234085238486439,10.444137971543945,3.25,1444588397.0,101196509291.62555,0.014275081295907368,0.009100725459027691,8.679868478748805,0.36639580999706567,1570.0,844725.0,0.009794903666873835,0.6983373287164462,0.26660747580573557,0.03505519547781823
